Time (+08),Latitude,Longitude,Course,kts,mph,feet,Rate,Reporting Facility
Tue 01:37:18 PM,1.5778,103.1343,↓ 159°,356,410,22900,-1692, FlightAware ADS-B (SIN / WSSS)
Tue 01:37:36 PM,1.5498,103.1454,↓ 158°,354,407,22375,-1688, FlightAware ADS-B (WSAC)
Tue 01:38:06 PM,1.5058,103.1633,↓ 158°,351,404,21550,-1650, FlightAware ADS-B (JHB / WMKJ)
Tue 01:38:36 PM,1.4595,103.1818,↓ 158°,349,402,20725,-1650, FlightAware ADS-B (WSAC)
Tue 01:39:06 PM,1.4157,103.1995,↓ 158°,346,398,19900,-1893, FlightAware ADS-B (SIN / WSSS)
Tue 01:39:37 PM,1.3673,103.2187,↓ 158°,349,402,18800,-1869, FlightAware ADS-B (XSP / WSSL)
Tue 01:40:07 PM,1.323,103.2363,↓ 158°,342,394,18000,-1600, FlightAware ADS-B (WSAG)
Tue 01:40:37 PM,1.2792,103.2538,↓ 158°,337,388,17200,-1561, FlightAware ADS-B (XSP / WSSL)
Tue 01:40:56 PM,1.253,103.2644,↓ 156°,335,386,16725,-1303, FlightAware ADS-B (WSAG)
Tue 01:41:15 PM,1.2268,103.2786,↘ 149°,327,376,16375,-1010, FlightAware ADS-B (WSAC)
Tue 01:41:45 PM,1.1884,103.3009,↘ 150°,312,359,15900,-1150, FlightAware ADS-B (WSAC)
Tue 01:42:15 PM,1.1516,103.3221,↘ 150°,308,354,15225,-1475, FlightAware ADS-B (TGA / WSAT)
Tue 01:42:45 PM,1.1145,103.3435,↘ 150°,307,353,14425,-1550, FlightAware ADS-B (WSAG)
Tue 01:43:15 PM,1.0766,103.3655,↘ 150°,305,351,13675,-1500, FlightAware ADS-B (WSAC)
Tue 01:43:45 PM,1.0404,103.3863,↘ 150°,302,348,12925,-1451, FlightAware ADS-B (WSAG)
Tue 01:44:16 PM,1.003,103.4079,↘ 150°,298,343,12200,-1111, FlightAware ADS-B (QPG / WSAP)
Tue 01:44:39 PM,0.9763,103.4233,↘ 153°,284,327,11925,-878, FlightAware ADS-B (XSP / WSSL)
Tue 01:44:57 PM,0.9525,103.4287,↓ 183°,276,318,11600,-1042, FlightAware ADS-B (QPG / WSAP)
Tue 01:45:15 PM,0.9314,103.4212,↙ 216°,273,314,11300,-962, FlightAware ADS-B (WSAC)
Tue 01:45:36 PM,0.9165,103.4009,← 248°,270,311,10975,-962, FlightAware ADS-B (WMAP)
Tue 01:45:54 PM,0.9157,103.3778,← 284°,268,308,10675,-958, FlightAware ADS-B (WSAC)
Tue 01:46:12 PM,0.9258,103.3596,← 313°,266,306,10400,-926, FlightAware ADS-B (WSAG)
Tue 01:46:28 PM,0.9423,103.3482,↖ 331°,266,306,10150,-464, FlightAware ADS-B (JHB / WMKJ)
Tue 01:46:54 PM,0.9698,103.3318,↖ 328°,267,307,10075,-54, FlightAware ADS-B (WMAP)
Tue 01:47:24 PM,1.0013,103.3124,↖ 329°,267,307,10100,31, FlightAware ADS-B (WMAP)
Tue 01:47:42 PM,1.0203,103.301,↖ 333°,267,307,10100,-41, FlightAware ADS-B (WSAG)
Tue 01:48:01 PM,1.0427,103.293,↑ 354°,270,311,10075,, FlightAware ADS-B (WSAG)
Tue 01:48:19 PM,1.0645,103.2973,↗ 25°,277,319,10100,39, FlightAware ADS-B (JHB / WMKJ)
Tue 01:48:39 PM,1.0826,103.3158,↗ 64°,284,327,10100,, FlightAware ADS-B (JHB / WMKJ)
Tue 01:48:59 PM,1.0862,103.3413,→ 97°,282,325,10100,-70, FlightAware ADS-B (JHB / WMKJ)
Tue 01:49:43 PM,1.0718,103.3962,→ 105°,281,323,10025,-350, FlightAware ADS-B (XSP / WSSL)
Tue 01:49:59 PM,1.0665,103.416,→ 105°,279,321,9750,-1011, FlightAware ADS-B (XSP / WSSL)
Tue 01:50:29 PM,1.0564,103.4534,→ 105°,278,320,9250,-984, FlightAware ADS-B (QPG / WSAP)
Tue 01:51:00 PM,1.0462,103.4904,→ 105°,272,313,8750,-1008, FlightAware ADS-B (TGA / WSAT)
Tue 01:51:30 PM,1.036,103.5281,→ 105°,269,310,8225,-675, FlightAware ADS-B (SIN / WSSS)
Tue 01:52:00 PM,1.0263,103.5635,→ 105°,272,313,8075,-150, FlightAware ADS-B (JHB / WMKJ)
Tue 01:52:30 PM,1.0161,103.6,→ 106°,273,314,8075,-25, FlightAware ADS-B (JHB / WMKJ)
Tue 01:53:00 PM,1.0062,103.6363,→ 105°,272,313,8050,-424, FlightAware ADS-B (SIN / WSSS)
Tue 01:53:16 PM,1.0006,103.6568,→ 105°,272,313,7750,-1304, FlightAware ADS-B (JHB / WMKJ)
Tue 01:53:46 PM,0.9907,103.6925,→ 105°,271,312,7050,-1435, FlightAware ADS-B (JHB / WMKJ)
Tue 01:54:02 PM,0.9882,103.7128,→ 86°,270,311,6650,-1417, FlightAware ADS-B (JHB / WMKJ)
Tue 01:54:22 PM,0.9934,103.7376,→ 81°,265,305,6200,-1263, FlightAware ADS-B (QPG / WSAP)
Tue 01:54:40 PM,0.9951,103.7586,→ 87°,264,304,5850,-1286, FlightAware ADS-B (JHB / WMKJ)
Tue 01:54:57 PM,1.001,103.7776,↗ 63°,258,297,5450,-1277, FlightAware ADS-B (WSAG)
Tue 01:55:27 PM,1.0214,103.8059,↗ 54°,250,288,4850,-934, FlightAware ADS-B (JHB / WMKJ)
Tue 01:55:58 PM,1.0423,103.8344,↗ 54°,228,262,4500,-676, FlightAware ADS-B (WSAG)
Tue 01:56:18 PM,1.0558,103.8501,↗ 40°,206,237,4275,-593, FlightAware ADS-B (QPG / WSAP)
Tue 01:56:41 PM,1.0722,103.86,↗ 27°,189,217,4075,-625, FlightAware ADS-B (WSAG)
Tue 01:57:06 PM,1.0919,103.869,↗ 23°,179,206,3775,-573, FlightAware ADS-B (SIN / WSSS)
Tue 01:57:36 PM,1.1143,103.8783,↗ 23°,180,207,3550,-492, FlightAware ADS-B (WSAG)
Tue 01:58:07 PM,1.1392,103.8888,↗ 23°,179,206,3275,-516, FlightAware ADS-B (QPG / WSAP)
Tue 01:58:37 PM,1.1623,103.8986,↗ 23°,178,205,3025,-500, FlightAware ADS-B (QPG / WSAP)
Tue 01:59:07 PM,1.1834,103.9075,↗ 23°,156,180,2775,-425, FlightAware ADS-B (WSAG)
Tue 01:59:37 PM,1.2008,103.9148,↗ 23°,141,162,2600,-200, FlightAware ADS-B (WSAG)
Tue 02:00:07 PM,1.2205,103.9232,↗ 23°,143,165,2575,-250, FlightAware ADS-B (WSAC)
Tue 02:00:37 PM,1.2391,103.9311,↗ 23°,143,165,2350,-575, FlightAware ADS-B (WSAC)
Tue 02:01:07 PM,1.257,103.9386,↗ 23°,138,159,2000,-700, FlightAware ADS-B (XSP / WSSL)
Tue 02:01:37 PM,1.2749,103.9461,↗ 23°,138,159,1650,-712, FlightAware ADS-B (XSP / WSSL)
Tue 02:02:06 PM,1.2921,103.9535,↗ 23°,137,158,1300,-700, Surface and Near-Surface
Tue 02:02:22 PM,1.3007,103.9571,↗ 23°,137,158,1125,-703, FlightAware ADS-B (WSAC)
Tue 02:02:38 PM,1.3109,103.9614,↗ 24°,139,160,925,-750, FlightAware ADS-B (QPG / WSAP)
Tue 02:02:54 PM,1.3209,103.9656,↗ 23°,142,163,725,-703, FlightAware ADS-B (QPG / WSAP)
Tue 02:03:10 PM,1.33,103.9694,↗ 23°,137,158,550,-656, FlightAware ADS-B (SIN / WSSS)
Tue 02:03:26 PM,1.3397,103.9735,↗ 23°,138,159,375,-682, FlightAware ADS-B (SIN / WSSS)
Tue 02:03:43 PM,1.3488,103.9774,↗ 23°,138,159,175,-706, FlightAware ADS-B (SIN / WSSS)
Tue 02:04:32 PM    Arrival (SIN) @ Tuesday 02:04:32 PM +08,,,,,,,, FlightAware
Taxi Time: 8 minutes,,,,,,,,
Tue 02:13:00 PM    Gate Arrival (SIN) @ Tuesday 02:13:00 PM +08,,,,,,,, Airline
,,,,,,,,
Mon 12:58:00 PM    Left Gate (KUL) @ Monday 12:58:00 PM +08,,,,,,,, Airline
Taxi Time: 10 minutes,,,,,,,,
Mon 01:08:35 PM    Departure (KUL) @ Monday 01:08:35 PM +08,,,,,,,, Surface and Near-Surface
Mon 01:08:35 PM,2.7147,101.6933,↘ 146°,173,199,425,, Surface and Near-Surface
Mon 01:08:46 PM,2.7073,101.6982,↘ 147°,179,206,825,1722, FlightAware ADS-B (KUL / WMKK)
Mon 01:09:02 PM,2.6956,101.7061,↘ 146°,200,230,1200,1364, FlightAware ADS-B (KUL / WMKK)
Mon 01:09:19 PM,2.681,101.7117,↓ 171°,223,257,1575,1588, FlightAware ADS-B (SZB / WMSA)
Mon 01:09:36 PM,2.662,101.7109,↓ 182°,252,290,2100,2208, FlightAware ADS-B (SZB / WMSA)
Mon 01:09:55 PM,2.6387,101.712,↓ 173°,273,314,2900,3032, FlightAware ADS-B (SZB / WMSA)
Mon 01:10:23 PM,2.6038,101.7223,↓ 161°,282,325,4475,3481, FlightAware ADS-B (KUL / WMKK)
Mon 01:10:48 PM,2.5717,101.7333,↓ 159°,290,334,5975,3349, FlightAware ADS-B (KUL / WMKK)
Mon 01:11:06 PM,2.5529,101.7458,↘ 135°,292,336,6875,3237, FlightAware ADS-B (SZB / WMSA)
Mon 01:11:26 PM,2.537,101.7681,↘ 124°,295,339,8025,2340, FlightAware ADS-B (SZB / WMSA)
Mon 01:11:56 PM,2.5139,101.8014,↘ 125°,295,339,8825,1300, FlightAware ADS-B (SZB / WMSA)
Mon 01:12:26 PM,2.4902,101.8354,↘ 124°,301,346,9325,1050, FlightAware ADS-B (SZB / WMSA)
Mon 01:12:56 PM,2.4664,101.8699,↘ 124°,302,348,9875,1475, FlightAware ADS-B (MKZ / WMKM)
Mon 01:13:26 PM,2.4416,101.9059,↘ 125°,330,380,10800,2300, FlightAware ADS-B (MKZ / WMKM)
Mon 01:13:56 PM,2.4146,101.945,↘ 124°,340,391,12175,2400, FlightAware ADS-B (SZB / WMSA)
Mon 01:14:26 PM,2.3874,101.9842,↘ 125°,345,397,13200,1600, FlightAware ADS-B (SZB / WMSA)
Mon 01:14:56 PM,2.3599,102.024,↘ 125°,350,403,13775,1050, FlightAware ADS-B (MKZ / WMKM)
Mon 01:15:26 PM,2.3325,102.0636,↘ 124°,356,410,14250,1250, FlightAware ADS-B (SZB / WMSA)
Mon 01:15:56 PM,2.3047,102.1039,↘ 124°,356,410,15025,2153, FlightAware ADS-B (XSP / WSSL)
Mon 01:16:28 PM,2.2736,102.1489,↘ 125°,360,414,16475,2516, FlightAware ADS-B (MKZ / WMKM)
Mon 01:16:58 PM,2.2449,102.1904,↘ 125°,368,423,17625,2175, FlightAware ADS-B (MKZ / WMKM)
Mon 01:17:28 PM,2.2169,102.231,↘ 125°,375,432,18650,1875, FlightAware ADS-B (QPG / WSAP)
Mon 01:17:58 PM,2.1849,102.2773,↘ 125°,376,433,19500,1300, FlightAware ADS-B (SZB / WMSA)
Mon 01:18:28 PM,2.1567,102.3179,↘ 125°,385,443,19950,1050, FlightAware ADS-B (SZB / WMSA)
Mon 01:18:58 PM,2.1254,102.3633,↘ 125°,390,449,20550,1625, FlightAware ADS-B (MKZ / WMKM)
Mon 01:19:28 PM,2.0942,102.4084,↘ 125°,396,456,21575,2075, FlightAware ADS-B (XSP / WSSL)
Mon 01:19:58 PM,2.0636,102.4527,↘ 125°,397,457,22625,1550, FlightAware ADS-B (QPG / WSAP)
Mon 01:20:28 PM,2.0316,102.4989,↘ 125°,400,460,23125,950, FlightAware ADS-B (SZB / WMSA)
Mon 01:20:58 PM,1.998,102.5447,↘ 127°,402,463,23575,900, FlightAware ADS-B (MKZ / WMKM)
Mon 01:21:28 PM,1.9657,102.5875,↘ 127°,396,456,24025,900, FlightAware ADS-B (QPG / WSAP)
Mon 01:21:58 PM,1.9326,102.6314,↘ 127°,393,452,24475,900, FlightAware ADS-B (WSAG)
Mon 01:22:28 PM,1.9004,102.6741,↘ 127°,391,450,24925,516, FlightAware ADS-B (WMAP)
Mon 01:22:59 PM,1.8664,102.7193,↘ 127°,389,448,25000,73, FlightAware ADS-B (WSAG)
Mon 01:23:30 PM,1.8343,102.7619,↘ 127°,388,447,25000,, FlightAware ADS-B (WSAG)
Mon 01:24:00 PM,1.8026,102.804,↘ 127°,387,445,25000,, FlightAware ADS-B (WSAG)
Mon 01:24:30 PM,1.7683,102.8496,↘ 127°,389,448,25000,-310, FlightAware ADS-B (WMAV)
Mon 01:24:58 PM,1.7392,102.8898,↘ 124°,380,437,24700,-857, FlightAware ADS-B (WSAG)
Mon 01:25:40 PM,1.7033,102.9545,↘ 118°,367,422,24000,-958, FlightAware ADS-B (JHB / WMKJ)
Mon 01:26:10 PM,1.68,102.998,↘ 118°,366,421,23550,-1000, FlightAware ADS-B (WMAP)
Mon 01:26:40 PM,1.6574,103.0405,↘ 118°,363,418,23000,-1025, FlightAware ADS-B (XSP / WSSL)
Mon 01:27:10 PM,1.6329,103.0866,↘ 118°,365,420,22525,-1029, FlightAware ADS-B (WSAG)
Mon 01:27:31 PM,1.6112,103.1164,↘ 137°,361,415,22125,-1105, FlightAware ADS-B (JHB / WMKJ)
Mon 01:27:48 PM,1.5876,103.1304,↓ 158°,355,409,21825,-957, FlightAware ADS-B (SIN / WSSS)
Mon 01:28:18 PM,1.5401,103.1491,↓ 158°,353,406,21375,-950, FlightAware ADS-B (JHB / WMKJ)
Mon 01:28:48 PM,1.4973,103.1667,↓ 158°,352,405,20875,-1031, FlightAware ADS-B (WSAG)
Mon 01:29:06 PM,1.4676,103.178,↓ 163°,351,404,20550,-900, FlightAware ADS-B (JHB / WMKJ)
Mon 01:29:33 PM,1.4264,103.1815,↓ 179°,335,386,20200,-737, FlightAware ADS-B (WSAC)
Mon 01:30:03 PM,1.3813,103.1817,↓ 180°,315,362,19850,-850, FlightAware ADS-B (SIN / WSSS)
Mon 01:30:33 PM,1.3385,103.182,↓ 179°,303,349,19350,-1057, FlightAware ADS-B (WSAG)
Mon 01:31:04 PM,1.2961,103.1829,↓ 178°,293,337,18775,-1310, FlightAware ADS-B (QPG / WSAP)
Mon 01:31:36 PM,1.2524,103.1839,↓ 179°,292,336,17975,-1453, FlightAware ADS-B (XSP / WSSL)
Mon 01:32:08 PM,1.2099,103.1845,↓ 179°,290,334,17225,-1355, FlightAware ADS-B (PKU / WIBB)
Mon 01:32:38 PM,1.1689,103.185,↓ 179°,285,328,16575,-1300, FlightAware ADS-B (QPG / WSAP)
Mon 01:33:08 PM,1.1303,103.1859,↓ 179°,281,323,15925,-1225, FlightAware ADS-B (TGA / WSAT)
Mon 01:33:38 PM,1.0905,103.187,↓ 179°,280,322,15350,-1053, FlightAware ADS-B (PKU / WIBB)
Mon 01:34:05 PM,1.0562,103.1879,↓ 176°,279,321,14925,-978, FlightAware ADS-B (TGA / WSAT)
Mon 01:34:24 PM,1.0334,103.1954,↘ 146°,283,326,14600,-962, FlightAware ADS-B (TGA / WSAT)
Mon 01:34:44 PM,1.0168,103.217,↘ 112°,287,330,14300,-667, FlightAware ADS-B (TGA / WSAT)
Mon 01:35:18 PM,1.0083,103.2601,→ 102°,282,325,14000,-281, FlightAware ADS-B (QPG / WSAP)
Mon 01:35:48 PM,1.0003,103.2991,→ 101°,286,329,14000,, FlightAware ADS-B (QPG / WSAP)
Mon 01:36:18 PM,0.9927,103.3377,→ 101°,283,326,14000,, FlightAware ADS-B (QPG / WSAP)
Mon 01:36:48 PM,0.9854,103.3752,→ 101°,284,327,14000,-25, FlightAware ADS-B (JHB / WMKJ)
Mon 01:37:19 PM,0.9774,103.4159,→ 101°,285,328,13975,-375, FlightAware ADS-B (XSP / WSSL)
Mon 01:37:40 PM,0.9666,103.4421,↘ 128°,278,320,13675,-851, FlightAware ADS-B (JHB / WMKJ)
Mon 01:37:56 PM,0.9522,103.453,↓ 160°,272,313,13450,-773, FlightAware ADS-B (SIN / WSSS)
Mon 01:38:13 PM,0.9296,103.4565,↓ 185°,270,311,13250,-708, FlightAware ADS-B (XSP / WSSL)
Mon 01:38:32 PM,0.9076,103.4467,↙ 220°,265,305,13025,-462, FlightAware ADS-B (JHB / WMKJ)
Mon 01:38:52 PM,0.8963,103.4269,← 255°,264,304,12950,-538, FlightAware ADS-B (QPG / WSAP)
Mon 01:39:11 PM,0.8982,103.4045,← 290°,261,300,12675,-900, FlightAware ADS-B (WSAG)
Mon 01:39:27 PM,0.91,103.3894,↖ 322°,262,302,12425,-833, FlightAware ADS-B (QPG / WSAP)
Mon 01:39:47 PM,0.9296,103.3781,↖ 332°,264,304,12175,-870, FlightAware ADS-B (WSAG)
Mon 01:40:17 PM,0.9635,103.3598,↖ 331°,266,306,11700,-944, FlightAware ADS-B (QPG / WSAP)
Mon 01:40:41 PM,0.9904,103.3448,↖ 332°,260,299,11325,-929, FlightAware ADS-B (TGA / WSAT)
Mon 01:40:59 PM,1.0112,103.3401,↑ 1°,258,297,11050,-908, FlightAware ADS-B (JHB / WMKJ)
Mon 01:41:19 PM,1.0331,103.3474,↗ 34°,263,303,10750,-851, FlightAware ADS-B (WSAG)
Mon 01:41:36 PM,1.0455,103.3623,↗ 65°,267,307,10525,-857, FlightAware ADS-B (SIN / WSSS)
Mon 01:41:54 PM,1.0481,103.3842,→ 99°,271,312,10250,-750, FlightAware ADS-B (WSAG)
Mon 01:42:12 PM,1.0366,103.4052,↘ 136°,271,312,10075,-250, FlightAware ADS-B (WMAP)
Mon 01:42:30 PM,1.0173,103.4147,↓ 166°,270,311,10100,, FlightAware ADS-B (JHB / WMKJ)
Mon 01:42:47 PM,0.9968,103.4201,↓ 158°,269,310,10075,, FlightAware ADS-B (TGA / WSAT)
Mon 01:43:04 PM,0.9799,103.4343,↘ 127°,271,312,10100,-171, FlightAware ADS-B (JHB / WMKJ)
Mon 01:43:22 PM,0.9732,103.4539,→ 96°,270,311,9975,-434, FlightAware ADS-B (XSP / WSSL)
Mon 01:43:42 PM,0.9717,103.4802,→ 94°,271,312,9825,-458, FlightAware ADS-B (JHB / WMKJ)
Mon 01:43:58 PM,0.9701,103.4989,→ 95°,271,312,9700,-489, FlightAware ADS-B (XSP / WSSL)
Mon 01:44:28 PM,0.9669,103.537,→ 95°,271,312,9450,-509, FlightAware ADS-B (WSAC)
Mon 01:44:51 PM,0.9648,103.5659,→ 91°,268,308,9250,-563, FlightAware ADS-B (WSAG)
Mon 01:45:16 PM,0.9679,103.5946,→ 82°,250,288,9000,-698, FlightAware ADS-B (WSAC)
Mon 01:45:34 PM,0.9697,103.6154,→ 90°,243,280,8750,-730, FlightAware ADS-B (QPG / WSAP)
Mon 01:45:53 PM,0.9674,103.6366,→ 98°,231,266,8550,-673, FlightAware ADS-B (JHB / WMKJ)
Mon 01:46:23 PM,0.9633,103.6657,→ 98°,215,247,8200,-1100, FlightAware ADS-B (TGA / WSAT)
Mon 01:46:53 PM,0.959,103.6963,→ 98°,215,247,7450,-1254, FlightAware ADS-B (QPG / WSAP)
Mon 01:47:24 PM,0.9544,103.7262,→ 96°,211,243,6925,-969, FlightAware ADS-B (JHB / WMKJ)
Mon 01:47:41 PM,0.9578,103.7417,→ 67°,203,234,6675,-773, FlightAware ADS-B (JHB / WMKJ)
Mon 01:47:57 PM,0.966,103.7536,↗ 54°,197,227,6500,-717, FlightAware ADS-B (QPG / WSAP)
Mon 01:48:27 PM,0.9821,103.7753,↗ 53°,193,222,6125,-625, FlightAware ADS-B (QPG / WSAP)
Mon 01:48:57 PM,0.9985,103.7976,↗ 54°,195,224,5875,-475, FlightAware ADS-B (WSAG)
Mon 01:49:27 PM,1.0142,103.8191,↗ 55°,192,221,5650,-489, FlightAware ADS-B (QPG / WSAP)
Mon 01:49:43 PM,1.0231,103.8315,↗ 54°,191,220,5500,-609, FlightAware ADS-B (JHB / WMKJ)
Mon 01:49:59 PM,1.0321,103.8408,↗ 39°,189,217,5325,-717, FlightAware ADS-B (JHB / WMKJ)
Mon 01:50:29 PM,1.0545,103.853,↗ 24°,186,214,4950,-750, FlightAware ADS-B (SIN / WSSS)
Mon 01:50:59 PM,1.0788,103.8633,↗ 23°,187,215,4575,-717, FlightAware ADS-B (SIN / WSSS)
Mon 01:51:15 PM,1.0912,103.8686,↗ 23°,185,213,4400,-685, FlightAware ADS-B (WSAG)
Mon 01:51:45 PM,1.1144,103.8784,↗ 23°,186,214,4050,-734, FlightAware ADS-B (WSAG)
Mon 01:52:02 PM,1.1287,103.8845,↗ 23°,186,214,3825,-734, FlightAware ADS-B (QPG / WSAP)
Mon 01:52:32 PM,1.1522,103.8944,↗ 23°,186,214,3475,-700, FlightAware ADS-B (JHB / WMKJ)
Mon 01:53:02 PM,1.1767,103.9047,↗ 23°,189,217,3125,-700, FlightAware ADS-B (SIN / WSSS)
Mon 01:53:32 PM,1.2004,103.9147,↗ 23°,187,215,2775,-541, FlightAware ADS-B (WSAG)
Mon 01:54:03 PM,1.2257,103.9254,↗ 23°,190,219,2575,-639, FlightAware ADS-B (XSP / WSSL)
Mon 01:54:33 PM,1.2498,103.9356,↗ 23°,184,212,2125,-900, FlightAware ADS-B (QPG / WSAP)
Mon 01:55:03 PM,1.2717,103.9448,↗ 23°,162,186,1675,-850, FlightAware ADS-B (QPG / WSAP)
Mon 01:55:33 PM,1.2929,103.9537,↗ 23°,160,184,1275,-815, Surface and Near-Surface
Mon 01:55:49 PM,1.3035,103.9582,↗ 22°,155,178,1050,-750, FlightAware ADS-B (QPG / WSAP)
Mon 01:56:05 PM,1.3136,103.9625,↗ 23°,156,180,875,-797, FlightAware ADS-B (JHB / WMKJ)
Mon 01:56:21 PM,1.325,103.9673,↗ 23°,157,181,625,-797, FlightAware ADS-B (QPG / WSAP)
Mon 01:56:37 PM,1.3351,103.9716,↗ 23°,157,181,450,-703, FlightAware ADS-B (SIN / WSSS)
Mon 01:56:53 PM,1.3456,103.976,↗ 23°,156,180,250,-750, FlightAware ADS-B (XSP / WSSL)
Mon 01:57:00 PM    Arrival (SIN) @ Monday 01:57:00 PM +08,,,,,,,, Airline
Taxi Time: 10 minutes,,,,,,,,
Mon 02:07:00 PM    Gate Arrival (SIN) @ Monday 02:07:00 PM +08,,,,,,,, Airline
,,,,,,,,
Sun 12:45:00 PM    Left Gate (KUL) @ Sunday 12:45:00 PM +08,,,,,,,, Airline
Taxi Time: 18 minutes,,,,,,,,
Sun 01:03:55 PM    Departure (KUL) @ Sunday 01:03:55 PM +08,,,,,,,, Surface and Near-Surface
Sun 01:03:55 PM,2.7264,101.6854,↖ 326°,172,198,250,, Surface and Near-Surface
Sun 01:04:11 PM,2.7377,101.6778,↖ 325°,183,211,825,1818, FlightAware ADS-B (KUL / WMKK)
Sun 01:04:28 PM,2.7508,101.6689,↖ 326°,206,237,1250,1227, FlightAware ADS-B (SZB / WMSA)
Sun 01:04:44 PM,2.7618,101.6577,← 303°,229,264,1500,1000, FlightAware ADS-B (KUL / WMKK)
Sun 01:05:04 PM,2.7661,101.6351,← 271°,260,299,1850,1012, FlightAware ADS-B (KUL / WMKK)
Sun 01:05:27 PM,2.7649,101.6078,← 265°,265,305,2225,1154, FlightAware ADS-B (SZB / WMSA)
Sun 01:05:43 PM,2.7591,101.5887,↙ 245°,266,306,2600,1721, FlightAware ADS-B (SZB / WMSA)
Sun 01:06:01 PM,2.7441,101.5734,↙ 209°,267,307,3200,2667, FlightAware ADS-B (SZB / WMSA)
Sun 01:06:19 PM,2.7221,101.5679,↓ 179°,272,313,4200,3385, FlightAware ADS-B (SZB / WMSA)
Sun 01:06:40 PM,2.6956,101.5726,↓ 168°,279,321,5400,2959, FlightAware ADS-B (KUL / WMKK)
Sun 01:06:56 PM,2.674,101.5757,↓ 176°,298,343,6025,2250, FlightAware ADS-B (SZB / WMSA)
Sun 01:07:18 PM,2.6425,101.576,↓ 178°,322,371,6825,2442, FlightAware ADS-B (SZB / WMSA)
Sun 01:07:39 PM,2.6117,101.5827,↓ 160°,333,383,7775,3115, FlightAware ADS-B (KUL / WMKK)
Sun 01:07:57 PM,2.5842,101.5931,↓ 160°,334,384,8850,3138, FlightAware ADS-B (SZB / WMSA)
Sun 01:08:44 PM,2.5157,101.6183,↓ 160°,347,399,11175,3208, FlightAware ADS-B (SZB / WMSA)
Sun 01:09:02 PM,2.4881,101.6287,↓ 156°,341,392,12325,3514, FlightAware ADS-B (SZB / WMSA)
Sun 01:09:19 PM,2.4676,101.6424,↘ 132°,344,396,13225,2700, FlightAware ADS-B (SZB / WMSA)
Sun 01:09:37 PM,2.4506,101.6685,↘ 116°,349,402,13900,2423, FlightAware ADS-B (SZB / WMSA)
Sun 01:10:11 PM,2.4258,101.7176,↘ 117°,360,414,15325,2515, FlightAware ADS-B (SZB / WMSA)
Sun 01:10:42 PM,2.402,101.7639,↘ 117°,367,422,16625,2571, FlightAware ADS-B (SZB / WMSA)
Sun 01:11:14 PM,2.3769,101.8133,↘ 117°,369,425,18025,2395, FlightAware ADS-B (SZB / WMSA)
Sun 01:11:44 PM,2.3542,101.8582,↘ 117°,371,427,19100,1623, FlightAware ADS-B (SZB / WMSA)
Sun 01:12:15 PM,2.3297,101.9064,↘ 117°,372,428,19675,1131, FlightAware ADS-B (SZB / WMSA)
Sun 01:12:45 PM,2.3069,101.9513,↘ 117°,379,436,20250,1570, FlightAware ADS-B (SZB / WMSA)
Sun 01:13:19 PM,2.2783,102.0079,↘ 117°,391,450,21350,1915, FlightAware ADS-B (WMAP)
Sun 01:13:50 PM,2.2527,102.0582,↘ 117°,398,458,22325,1746, FlightAware ADS-B (QPG / WSAP)
Sun 01:14:20 PM,2.2277,102.1077,↘ 117°,408,470,23125,1475, FlightAware ADS-B (QPG / WSAP)
Sun 01:14:50 PM,2.2016,102.159,↘ 117°,402,463,23800,1175, FlightAware ADS-B (QPG / WSAP)
Sun 01:15:20 PM,2.1763,102.2089,↘ 117°,408,470,24300,750, FlightAware ADS-B (WMAP)
Sun 01:15:50 PM,2.1507,102.2594,↘ 117°,407,468,24550,475, FlightAware ADS-B (WMAP)
Sun 01:16:20 PM,2.1262,102.3076,↘ 117°,405,466,24775,450, FlightAware ADS-B (WMAV)
Sun 01:16:50 PM,2.1008,102.3578,↘ 117°,400,460,25000,225, FlightAware ADS-B (QPG / WSAP)
Sun 01:17:20 PM,2.0755,102.4076,↘ 117°,395,455,25000,, FlightAware ADS-B (WMAP)
Sun 01:17:50 PM,2.0514,102.4551,↘ 117°,399,459,25000,, FlightAware ADS-B (QPG / WSAP)
Sun 01:18:17 PM,2.0269,102.502,↘ 120°,397,457,25000,, FlightAware ADS-B (JHB / WMKJ)
Sun 01:18:48 PM,1.9957,102.5472,↘ 127°,397,457,25000,25, FlightAware ADS-B (JHB / WMKJ)
Sun 01:19:18 PM,1.9616,102.5926,↘ 127°,397,457,25025,-175, FlightAware ADS-B (JHB / WMKJ)
Sun 01:19:48 PM,1.9302,102.6344,↘ 127°,396,456,24825,-516, FlightAware ADS-B (WSAC)
Sun 01:20:19 PM,1.8966,102.6789,↘ 127°,399,459,24500,-664, FlightAware ADS-B (WSAC)
Sun 01:20:49 PM,1.8622,102.7245,↘ 127°,406,467,24150,-738, FlightAware ADS-B (WSAC)
Sun 01:21:20 PM,1.8263,102.7721,↘ 127°,405,466,23750,-702, FlightAware ADS-B (WSAG)
Sun 01:21:51 PM,1.7929,102.8167,↘ 127°,402,463,23425,-664, FlightAware ADS-B (JHB / WMKJ)
Sun 01:22:21 PM,1.7585,102.8624,↘ 127°,395,455,23075,-688, FlightAware ADS-B (WSAC)
Sun 01:22:39 PM,1.7395,102.8889,↘ 123°,396,456,22875,-692, FlightAware ADS-B (MKZ / WMKM)
